Pid,Vis_Type,cp,cp_explicit,eli5,lime,shap,forceshap,anchors,interactive,interactive_lower_bias_percep,interactive_higher_bias_percep,interactive_fair,initial_visualizations,Age,Age_Below_37,Gender,Education_Num,Education,Income_Num,Income,Race/Ethnicity_Num,Race/Ethnicity,Familiarity_Num,Familiarity,I_understand_model_decisions,I_understand_model_output,I_recommend_other_people,qualitative_model_perception,comprehension,trust,likert only trust,discriminate Age,discriminate Hours per week,discriminate Occupation,discriminate Education,discriminate Sex,discriminatory,bias operational,person,correct output,correct pushing,correct power,computers can make human decisions,this model will or shouldnt give me a loan,this model will give me a loan,this model shouldnt give me a loan,order seen
7,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,5,5,5,15,7,3,3,0,0,0,0,1,1,3,wom 1,1,5,1,0,0,0,0,4
7,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,5,5,5,15,7,3,3,0,0,0,0,1,1,3,wom 2,1,5,1,0,0,0,0,3
7,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,5,5,5,15,7,3,3,0,0,0,0,1,1,3,wom 3,1,5,1,0,0,0,0,2
7,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,5,5,5,15,6,5,5,0,0,0,0,1,1,3,man 1,1,4,1,0,0,0,0,0
7,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,5,5,5,15,7,3,3,0,0,0,0,1,1,3,man 2,1,5,1,0,0,0,0,5
7,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,5,5,5,15,5,5,5,0,0,0,0,1,1,3,man 3,1,3,1,0,0,0,0,1
8,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,2,6,2,10,2,5,4,0,0,0,0,0,0,3,side by side,2,0,0,1,1,0,1,6
8,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,2,6,2,10,5,6,5,0,0,0,0,0,0,3,wom 1,1,3,1,1,1,0,1,5
8,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,2,6,2,10,7,8,5,0,0,0,0,0,0,3,wom 2,1,5,1,1,1,0,1,1
8,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,2,6,2,10,7,5,4,0,0,0,0,0,0,3,wom 3,1,5,1,1,1,0,1,4
8,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,2,6,2,10,7,8,5,0,0,0,0,0,0,3,man 1,1,5,1,1,1,0,1,2
8,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,2,6,2,10,7,6,4,0,0,0,0,0,0,2,man 2,1,5,1,1,1,0,1,0
8,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,2,6,2,10,7,8,5,0,0,0,0,0,0,3,man 3,1,5,1,1,1,0,1,3
9,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,2,4,4,0,0,0,0,1,1,4,side by side,2,0,0,0,1,0,1,6
9,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,4,4,0,0,0,0,1,1,3,wom 1,1,5,1,0,1,0,1,1
9,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,4,4,0,0,0,0,1,1,3,wom 2,1,5,1,0,1,0,1,5
9,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,9,8,0,0,0,0,1,1,2,wom 3,1,5,1,0,1,0,1,0
9,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,4,4,0,0,0,0,1,1,3,man 1,1,5,1,0,1,0,1,2
9,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,4,4,0,0,0,0,1,1,3,man 2,1,5,1,0,1,0,1,3
9,lime,0,0,0,1,0,0,0,0,0,0,0,1,23,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,4,4,0,0,0,0,1,1,3,man 3,1,5,1,0,1,0,1,4
10,lime,0,0,0,1,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,4,16,2,13,11,0,0,0,0,1,1,1,side by side,2,0,0,0,1,0,1,6
10,lime,0,0,0,1,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,4,16,6,13,11,0,0,0,0,1,1,0,wom 1,1,5,0,0,1,0,1,5
10,lime,0,0,0,1,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,4,16,6,12,10,0,0,0,0,1,1,0,wom 2,1,5,0,0,1,0,1,1
10,lime,0,0,0,1,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,4,16,6,12,10,0,0,0,0,1,1,0,wom 3,1,5,0,0,1,0,1,2
10,lime,0,0,0,1,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,4,16,6,9,7,0,0,0,0,1,1,0,man 1,1,4,1,0,1,0,1,0
10,lime,0,0,0,1,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,4,16,6,13,11,0,0,0,0,1,1,0,man 2,1,5,0,0,1,0,1,3
10,lime,0,0,0,1,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,4,16,6,13,11,0,0,0,0,1,1,0,man 3,1,5,0,0,1,0,1,4
11,lime,0,0,0,1,0,0,0,0,0,0,0,1,57,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,2,Beginner,4,4,4,12,2,6,6,0,0,0,0,1,1,4,side by side,2,0,0,0,1,1,0,6
11,lime,0,0,0,1,0,0,0,0,0,0,0,1,57,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,2,Beginner,4,4,4,12,7,6,6,0,0,0,0,1,1,3,wom 1,1,5,1,0,1,1,0,5
11,lime,0,0,0,1,0,0,0,0,0,0,0,1,57,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,2,Beginner,4,4,4,12,7,6,6,0,0,0,0,1,1,3,wom 2,1,5,1,0,1,1,0,0
11,lime,0,0,0,1,0,0,0,0,0,0,0,1,57,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,2,Beginner,4,4,4,12,7,6,6,0,0,0,0,1,1,3,wom 3,1,5,1,0,1,1,0,3
11,lime,0,0,0,1,0,0,0,0,0,0,0,1,57,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,2,Beginner,4,4,4,12,7,6,6,0,0,0,0,1,1,3,man 1,1,5,1,0,1,1,0,4
11,lime,0,0,0,1,0,0,0,0,0,0,0,1,57,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,2,Beginner,4,4,4,12,7,6,6,0,0,0,0,1,1,3,man 2,1,5,1,0,1,1,0,1
11,lime,0,0,0,1,0,0,0,0,0,0,0,1,57,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,2,Beginner,4,4,4,12,7,6,6,0,0,0,0,1,1,3,man 3,1,5,1,0,1,1,0,2
12,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,4,14,2,13,10,0,0,0,0,1,1,1,side by side,2,0,0,1,1,1,0,6
12,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,4,14,6,11,8,0,0,0,0,1,1,0,wom 1,1,5,0,1,1,1,0,3
12,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,4,14,7,12,9,0,0,0,0,1,1,0,wom 2,1,5,1,1,1,1,0,2
12,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,4,14,7,13,10,0,0,0,0,1,1,0,wom 3,1,5,1,1,1,1,0,5
12,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,4,14,4,12,9,0,0,0,0,1,1,0,man 1,0,4,0,1,1,1,0,0
12,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,4,14,7,12,9,0,0,0,0,1,1,0,man 2,1,5,1,1,1,1,0,4
12,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,4,14,6,12,9,0,0,0,0,1,1,0,man 3,1,5,0,1,1,1,0,1
13,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,5,6,3,14,2,2,2,0,0,0,0,1,1,4,side by side,2,0,0,0,1,0,1,6
13,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,5,6,3,14,7,2,2,0,0,0,0,1,1,3,wom 1,1,5,1,0,1,0,1,4
13,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,5,6,3,14,7,4,4,0,0,0,0,1,1,3,wom 2,1,5,1,0,1,0,1,5
13,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,5,6,3,14,7,3,3,0,0,0,0,1,1,3,wom 3,1,5,1,0,1,0,1,3
13,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,5,6,3,14,7,6,6,0,0,0,0,1,1,1,man 1,1,5,1,0,1,0,1,0
13,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,5,6,3,14,7,6,6,0,0,0,0,1,1,1,man 2,1,5,1,0,1,0,1,2
13,lime,0,0,0,1,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,5,6,3,14,7,7,6,0,0,0,0,1,1,1,man 3,1,5,1,0,1,0,1,1
