Pid,Vis_Type,cp,cp_explicit,eli5,lime,shap,forceshap,anchors,interactive,interactive_lower_bias_percep,interactive_higher_bias_percep,interactive_fair,initial_visualizations,Age,Age_Below_37,Gender,Education_Num,Education,Income_Num,Income,Race/Ethnicity_Num,Race/Ethnicity,Familiarity_Num,Familiarity,I_understand_model_decisions,I_understand_model_output,I_recommend_other_people,qualitative_model_perception,comprehension,trust,likert only trust,discriminate Age,discriminate Hours per week,discriminate Occupation,discriminate Education,discriminate Sex,discriminatory,bias operational,person,correct output,correct pushing,correct power,computers can make human decisions,this model will or shouldnt give me a loan,this model will give me a loan,this model shouldnt give me a loan,order seen
2,anchors,0,0,0,0,0,0,1,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,3,Intermediate,4,4,3,11,4,10,8,0,0,0,0,1,1,0,wom 2,1,2,1,0,1,1,0,0
2,anchors,0,0,0,0,0,0,1,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,3,Intermediate,4,4,3,11,6,10,8,0,0,0,0,1,1,0,wom 3,1,4,1,0,1,0,1,1
2,anchors,0,0,0,0,0,0,1,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,3,Intermediate,4,4,3,11,3,8,6,0,0,0,0,1,1,1,man 1,1,1,1,0,1,0,1,2
2,anchors,0,0,0,0,0,0,1,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,3,Intermediate,4,4,3,11,5,10,8,0,0,0,0,1,1,0,man 2,1,3,1,1,1,1,1,4
2,anchors,0,0,0,0,0,0,1,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,3,Intermediate,4,4,3,11,5,9,6,0,0,0,0,1,1,1,man 3,1,3,1,1,1,0,1,3
3,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,3,4,9,2,6,6,0,0,0,0,1,1,3,side by side,2,0,0,0,1,0,1,6
3,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,3,4,9,3,5,5,0,0,0,0,1,1,3,wom 1,1,1,1,0,1,0,1,0
3,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,3,4,9,3,4,4,0,0,0,0,1,1,1,wom 2,1,1,1,0,0,0,0,1
3,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,3,4,9,4,5,5,0,0,0,0,1,1,1,wom 3,0,4,0,0,1,1,0,2
3,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,3,4,9,4,4,4,0,0,0,0,1,1,3,man 1,1,2,1,0,1,0,1,3
3,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,3,4,9,5,4,4,0,0,0,0,1,1,3,man 2,1,4,0,0,1,1,0,5
3,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,3,4,9,3,4,4,0,0,0,0,1,1,3,man 3,1,1,1,0,1,1,0,4
4,anchors,0,0,0,0,0,0,1,0,0,0,0,1,34,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,3,Intermediate,3,4,5,12,2,9,7,0,1,0,0,1,1,3,side by side,2,0,0,1,1,1,0,6
4,anchors,0,0,0,0,0,0,1,0,0,0,0,1,34,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,3,Intermediate,3,4,5,12,6,9,6,0,1,0,0,1,1,2,wom 1,1,4,1,1,1,1,0,3
4,anchors,0,0,0,0,0,0,1,0,0,0,0,1,34,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,3,Intermediate,3,4,5,12,5,9,6,0,1,0,0,1,1,2,wom 2,1,3,1,1,1,1,0,1
4,anchors,0,0,0,0,0,0,1,0,0,0,0,1,34,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,3,Intermediate,3,4,5,12,7,9,6,0,1,0,0,1,1,2,wom 3,1,5,1,1,1,1,0,5
4,anchors,0,0,0,0,0,0,1,0,0,0,0,1,34,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,3,Intermediate,3,4,5,12,4,9,6,0,1,0,0,1,1,3,man 1,1,2,1,1,1,1,0,4
4,anchors,0,0,0,0,0,0,1,0,0,0,0,1,34,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,3,Intermediate,3,4,5,12,7,12,9,0,1,0,0,1,1,1,man 2,1,5,1,1,1,1,0,0
4,anchors,0,0,0,0,0,0,1,0,0,0,0,1,34,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,3,Intermediate,3,4,5,12,3,8,6,0,1,0,0,1,1,2,man 3,1,1,1,1,1,1,0,2
5,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",4,Asian,2,Beginner,3,2,2,7,2,4,4,1,0,0,0,1,1,4,side by side,2,0,0,0,1,0,1,6
5,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",4,Asian,2,Beginner,3,2,2,7,4,4,4,1,0,0,0,1,1,3,wom 1,1,2,1,0,0,0,0,3
5,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",4,Asian,2,Beginner,3,2,2,7,4,5,5,1,0,0,0,1,1,1,wom 2,1,2,1,0,1,1,0,0
5,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",4,Asian,2,Beginner,3,2,2,7,3,4,4,1,0,0,0,1,1,3,wom 3,1,2,0,0,0,0,0,4
5,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",4,Asian,2,Beginner,3,2,2,7,2,4,3,1,0,0,0,1,1,3,man 1,1,1,0,0,0,0,0,2
5,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",4,Asian,2,Beginner,3,2,2,7,2,3,3,1,0,0,0,1,1,2,man 2,1,1,0,0,1,0,1,1
5,anchors,0,0,0,0,0,0,1,0,0,0,0,1,51,0,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",4,Asian,2,Beginner,3,2,2,7,2,3,3,1,0,0,0,1,1,3,man 3,1,0,1,0,0,0,0,5
6,anchors,0,0,0,0,0,0,1,0,0,0,0,1,33,1,Prefer Not to Answer,8,"Professional degree (JD, MD, PhD)",1,"$0 - $49,999",1,White,1,No familiarity,4,4,1,9,2,2,2,0,0,0,0,1,1,4,side by side,2,0,0,0,1,1,0,6
6,anchors,0,0,0,0,0,0,1,0,0,0,0,1,33,1,Prefer Not to Answer,8,"Professional degree (JD, MD, PhD)",1,"$0 - $49,999",1,White,1,No familiarity,4,4,1,9,3,2,2,0,0,0,0,1,1,3,wom 1,1,1,1,0,1,1,0,4
6,anchors,0,0,0,0,0,0,1,0,0,0,0,1,33,1,Prefer Not to Answer,8,"Professional degree (JD, MD, PhD)",1,"$0 - $49,999",1,White,1,No familiarity,4,4,1,9,4,2,2,0,0,0,0,1,1,3,wom 2,1,2,1,0,1,1,0,3
6,anchors,0,0,0,0,0,0,1,0,0,0,0,1,33,1,Prefer Not to Answer,8,"Professional degree (JD, MD, PhD)",1,"$0 - $49,999",1,White,1,No familiarity,4,4,1,9,5,2,2,0,0,0,0,1,1,3,wom 3,1,4,0,0,1,1,0,2
6,anchors,0,0,0,0,0,0,1,0,0,0,0,1,33,1,Prefer Not to Answer,8,"Professional degree (JD, MD, PhD)",1,"$0 - $49,999",1,White,1,No familiarity,4,4,1,9,5,2,2,0,0,0,0,1,1,3,man 1,1,3,1,0,1,1,0,1
6,anchors,0,0,0,0,0,0,1,0,0,0,0,1,33,1,Prefer Not to Answer,8,"Professional degree (JD, MD, PhD)",1,"$0 - $49,999",1,White,1,No familiarity,4,4,1,9,5,2,2,0,0,0,0,1,1,3,man 2,1,3,1,0,1,1,0,5
6,anchors,0,0,0,0,0,0,1,0,0,0,0,1,33,1,Prefer Not to Answer,8,"Professional degree (JD, MD, PhD)",1,"$0 - $49,999",1,White,1,No familiarity,4,4,1,9,3,2,2,0,0,0,0,1,1,1,man 3,1,1,1,0,1,1,0,0
7,anchors,0,0,0,0,0,0,1,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,1,No familiarity,2,1,1,4,2,2,2,1,0,0,0,1,1,4,side by side,2,0,0,0,0,0,0,6
7,anchors,0,0,0,0,0,0,1,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,1,No familiarity,2,1,1,4,2,4,4,1,0,0,0,1,1,3,wom 1,1,0,1,0,1,0,1,0
7,anchors,0,0,0,0,0,0,1,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,1,No familiarity,2,1,1,4,4,2,2,1,0,0,0,1,1,3,wom 2,1,2,1,0,0,0,0,3
7,anchors,0,0,0,0,0,0,1,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,1,No familiarity,2,1,1,4,1,2,2,1,0,0,0,1,1,3,wom 3,1,0,0,0,0,0,0,5
7,anchors,0,0,0,0,0,0,1,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,1,No familiarity,2,1,1,4,2,2,2,1,0,0,0,1,1,3,man 1,1,0,1,0,0,0,0,2
7,anchors,0,0,0,0,0,0,1,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,1,No familiarity,2,1,1,4,1,2,2,1,0,0,0,1,1,3,man 2,1,0,0,0,0,0,0,4
7,anchors,0,0,0,0,0,0,1,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,1,No familiarity,2,1,1,4,2,4,4,1,0,0,0,1,1,3,man 3,1,0,1,0,0,0,0,1
8,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,4,3,4,11,1,11,8,1,0,0,1,0,1,1,side by side,1,0,0,1,1,1,1,6
8,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,4,3,4,11,1,10,7,1,0,0,1,0,1,0,wom 1,0,1,0,1,1,1,1,3
8,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,4,3,4,11,0,9,6,1,0,0,1,0,1,0,wom 2,0,0,0,1,1,1,1,0
8,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,4,3,4,11,2,9,6,1,0,0,1,0,1,0,wom 3,1,1,0,1,1,1,1,1
8,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,4,3,4,11,2,9,6,1,0,0,1,0,1,0,man 1,1,1,0,1,1,1,1,4
8,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,4,3,4,11,2,9,6,1,0,0,1,0,1,0,man 2,1,1,0,1,1,1,1,5
8,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,4,3,4,11,2,10,7,1,0,0,1,0,1,0,man 3,1,1,0,1,1,1,1,2
9,anchors,0,0,0,0,0,0,1,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,2,2,6,2,4,4,1,0,0,0,1,1,4,side by side,2,0,0,0,0,0,0,6
9,anchors,0,0,0,0,0,0,1,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,2,2,6,3,2,2,1,0,0,0,1,1,2,wom 1,1,1,1,0,0,0,0,1
9,anchors,0,0,0,0,0,0,1,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,2,2,6,3,4,4,1,0,0,0,1,1,2,wom 2,1,1,1,0,1,1,0,2
9,anchors,0,0,0,0,0,0,1,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,2,2,6,5,6,6,1,0,0,0,1,1,3,wom 3,1,3,1,0,0,0,0,5
9,anchors,0,0,0,0,0,0,1,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,2,2,6,3,4,4,1,0,0,0,1,1,2,man 1,1,1,1,0,1,1,0,3
9,anchors,0,0,0,0,0,0,1,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,2,2,6,3,9,6,1,0,0,0,1,1,0,man 2,1,1,1,1,1,1,0,0
9,anchors,0,0,0,0,0,0,1,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,1,No familiarity,2,2,2,6,3,4,4,1,0,0,0,1,1,3,man 3,1,1,1,0,0,0,0,4
10,anchors,0,0,0,0,0,0,1,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,3,4,11,2,4,3,1,0,0,0,0,1,4,side by side,2,0,0,0,0,0,0,6
10,anchors,0,0,0,0,0,0,1,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,3,4,11,3,3,2,1,0,0,0,0,1,2,wom 1,1,1,1,0,0,0,0,3
10,anchors,0,0,0,0,0,0,1,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,3,4,11,4,2,2,1,0,0,0,0,1,3,wom 2,1,2,1,0,0,0,0,4
10,anchors,0,0,0,0,0,0,1,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,3,4,11,4,13,10,1,0,0,0,0,1,0,wom 3,1,3,0,1,1,1,0,0
10,anchors,0,0,0,0,0,0,1,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,3,4,11,3,3,2,1,0,0,0,0,1,3,man 1,1,1,1,0,0,0,0,5
10,anchors,0,0,0,0,0,0,1,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,3,4,11,6,12,9,1,0,0,0,0,1,0,man 2,1,4,1,1,1,1,0,2
10,anchors,0,0,0,0,0,0,1,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,3,4,11,3,5,2,1,0,0,0,0,1,0,man 3,1,1,1,1,1,1,0,1
11,anchors,0,0,0,0,0,0,1,0,0,0,0,1,54,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,3,3,11,2,15,12,0,0,0,0,0,0,0,side by side,2,0,0,1,1,1,1,6
11,anchors,0,0,0,0,0,0,1,0,0,0,0,1,54,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,3,3,11,2,15,12,0,0,0,0,0,0,0,wom 1,1,1,0,1,1,1,1,5
11,anchors,0,0,0,0,0,0,1,0,0,0,0,1,54,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,3,3,11,1,15,12,0,0,0,0,0,0,0,wom 2,0,1,0,1,1,1,1,4
11,anchors,0,0,0,0,0,0,1,0,0,0,0,1,54,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,3,3,11,6,15,12,0,0,0,0,0,0,0,wom 3,1,4,1,1,1,1,0,2
11,anchors,0,0,0,0,0,0,1,0,0,0,0,1,54,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,3,3,11,4,15,12,0,0,0,0,0,0,0,man 1,1,3,0,1,1,1,0,1
11,anchors,0,0,0,0,0,0,1,0,0,0,0,1,54,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,3,3,11,4,15,12,0,0,0,0,0,0,0,man 2,1,3,0,1,1,1,0,0
11,anchors,0,0,0,0,0,0,1,0,0,0,0,1,54,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,3,3,11,3,15,12,0,0,0,0,0,0,0,man 3,1,2,0,1,1,1,1,3
12,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,3,3,3,9,0,10,7,1,0,0,0,1,1,2,side by side,0,0,0,1,1,1,1,6
12,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,3,3,3,9,3,9,6,1,0,0,0,1,1,1,wom 1,1,2,0,1,1,0,1,0
12,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,3,3,3,9,2,10,7,1,0,0,0,1,1,0,wom 2,0,1,1,1,1,1,0,4
12,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,3,3,3,9,3,13,10,1,0,0,0,1,1,1,wom 3,1,2,0,1,1,1,0,1
12,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,3,3,3,9,2,10,7,1,0,0,0,1,1,1,man 1,1,1,0,1,1,1,1,2
12,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,3,3,3,9,0,9,6,1,0,0,0,1,1,1,man 2,0,0,0,1,1,1,1,3
12,anchors,0,0,0,0,0,0,1,0,0,0,0,1,20,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,3,3,3,9,3,11,8,1,0,0,0,1,1,1,man 3,1,2,0,1,1,1,0,5
13,anchors,0,0,0,0,0,0,1,0,0,0,0,1,65,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,2,Beginner,2,2,3,7,2,2,2,0,0,0,0,1,1,4,side by side,2,0,0,0,0,0,0,6
13,anchors,0,0,0,0,0,0,1,0,0,0,0,1,65,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,2,Beginner,2,2,3,7,4,4,4,0,0,0,0,1,1,3,wom 1,1,3,0,0,1,1,0,3
13,anchors,0,0,0,0,0,0,1,0,0,0,0,1,65,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,2,Beginner,2,2,3,7,1,6,6,0,0,0,0,1,1,3,wom 2,1,0,0,0,1,1,0,0
13,anchors,0,0,0,0,0,0,1,0,0,0,0,1,65,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,2,Beginner,2,2,3,7,4,5,5,0,0,0,0,1,1,3,wom 3,1,3,0,0,1,1,0,1
13,anchors,0,0,0,0,0,0,1,0,0,0,0,1,65,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,2,Beginner,2,2,3,7,3,9,7,0,0,0,0,1,1,0,man 1,1,1,1,0,1,1,0,5
13,anchors,0,0,0,0,0,0,1,0,0,0,0,1,65,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,2,Beginner,2,2,3,7,5,4,4,0,0,0,0,1,1,3,man 2,1,4,0,0,1,1,0,2
13,anchors,0,0,0,0,0,0,1,0,0,0,0,1,65,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,2,Beginner,2,2,3,7,3,10,8,0,0,0,0,1,1,1,man 3,1,1,1,1,1,1,0,4
14,anchors,0,0,0,0,0,0,1,0,0,0,0,1,42,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,4,4,2,10,2,13,10,1,0,0,0,1,1,4,side by side,2,0,0,1,1,1,0,6
