Pid,Vis_Type,cp,cp_explicit,eli5,lime,shap,forceshap,anchors,interactive,interactive_lower_bias_percep,interactive_higher_bias_percep,interactive_fair,initial_visualizations,Age,Age_Below_37,Gender,Education_Num,Education,Income_Num,Income,Race/Ethnicity_Num,Race/Ethnicity,Familiarity_Num,Familiarity,I_understand_model_decisions,I_understand_model_output,I_recommend_other_people,qualitative_model_perception,comprehension,trust,likert only trust,discriminate Age,discriminate Hours per week,discriminate Occupation,discriminate Education,discriminate Sex,discriminatory,bias operational,person,correct output,correct pushing,correct power,computers can make human decisions,this model will or shouldnt give me a loan,this model will give me a loan,this model shouldnt give me a loan,order seen
1,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,27,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,3,1,2,6,7,5,4,1,0,0,0,1,1,3,man 1,1,5,1,1,0,0,0,4
1,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,27,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,3,1,2,6,4,11,8,1,0,0,0,1,1,0,man 2,1,3,0,1,1,1,0,0
1,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,27,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,3,1,2,6,4,13,10,1,0,0,0,1,1,0,man 3,1,2,1,1,1,1,0,1
2,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,19,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,2,8,6,1,0,1,1,1,1,3,side by side,2,0,0,1,0,0,0,6
2,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,19,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,6,8,6,1,0,1,1,1,1,1,wom 1,1,5,0,1,1,1,1,0
2,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,19,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,7,8,6,1,0,1,1,1,1,2,wom 2,1,5,1,1,0,0,0,5
2,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,19,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,7,7,5,1,0,1,1,1,1,2,wom 3,1,5,1,0,1,1,1,2
2,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,19,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,7,8,6,1,0,1,1,1,1,2,man 1,1,5,1,1,1,1,1,1
2,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,19,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,7,8,6,1,0,1,1,1,1,2,man 2,1,5,1,0,1,1,0,4
2,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,19,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,7,7,6,1,0,1,1,1,1,1,man 3,1,5,1,1,1,1,0,3
3,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,37,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,6,18,2,6,5,1,0,0,0,1,1,4,side by side,2,0,0,1,1,1,0,6
3,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,37,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,6,18,6,7,6,1,0,0,0,1,1,3,wom 1,1,4,1,1,1,1,0,4
3,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,37,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,6,18,7,7,6,1,0,0,0,1,1,3,wom 2,1,5,1,1,1,1,0,3
3,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,37,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,6,18,7,7,6,1,0,0,0,1,1,3,wom 3,1,5,1,1,1,1,0,0
3,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,37,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,6,18,6,6,5,1,0,0,0,1,1,3,man 1,1,4,1,1,1,1,0,5
3,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,37,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,6,18,7,7,6,1,0,0,0,1,1,3,man 2,1,5,1,1,1,1,0,1
3,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,37,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,6,18,5,6,5,1,0,0,0,1,1,3,man 3,1,3,1,1,1,1,0,2
4,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,32,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,2,Beginner,4,4,4,12,1,9,6,1,0,0,0,1,1,1,side by side,1,0,0,1,1,1,0,6
4,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,32,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,2,Beginner,4,4,4,12,5,9,6,1,0,0,0,1,1,0,wom 1,1,3,1,1,1,1,0,3
4,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,32,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,2,Beginner,4,4,4,12,5,9,6,1,0,0,0,1,1,0,wom 2,0,4,1,1,1,1,0,4
4,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,32,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,2,Beginner,4,4,4,12,2,9,6,1,0,0,0,1,1,0,wom 3,0,2,0,1,1,1,1,0
4,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,32,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,2,Beginner,4,4,4,12,4,9,6,1,0,0,0,1,1,0,man 1,1,3,0,1,1,1,1,2
4,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,32,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,2,Beginner,4,4,4,12,7,9,6,1,0,0,0,1,1,0,man 2,1,5,1,1,1,1,1,1
4,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,32,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,2,Beginner,4,4,4,12,4,9,6,1,0,0,0,1,1,0,man 3,1,2,1,1,1,1,0,5
5,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,38,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",3,"$100,000+",4,Asian,1,No familiarity,1,2,1,4,2,2,2,0,0,1,0,1,1,4,side by side,2,0,0,0,0,0,0,6
5,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,38,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",3,"$100,000+",4,Asian,1,No familiarity,1,2,1,4,1,2,2,0,0,1,0,1,1,3,wom 1,1,0,0,0,0,0,0,2
5,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,38,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",3,"$100,000+",4,Asian,1,No familiarity,1,2,1,4,1,2,2,0,0,1,0,1,1,3,wom 2,1,0,0,0,0,0,0,3
5,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,38,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",3,"$100,000+",4,Asian,1,No familiarity,1,2,1,4,4,2,2,0,0,1,0,1,1,3,wom 3,1,2,1,0,0,0,0,0
5,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,38,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",3,"$100,000+",4,Asian,1,No familiarity,1,2,1,4,1,6,6,0,0,1,0,1,1,3,man 1,1,0,0,0,0,0,0,1
5,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,38,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",3,"$100,000+",4,Asian,1,No familiarity,1,2,1,4,3,2,2,0,0,1,0,1,1,3,man 2,1,2,0,0,0,0,0,4
5,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,38,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",3,"$100,000+",4,Asian,1,No familiarity,1,2,1,4,2,2,2,0,0,1,0,1,1,3,man 3,1,0,1,0,0,0,0,5
6,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,4,6,12,2,5,4,1,0,0,0,1,1,4,side by side,2,0,0,0,0,0,0,6
6,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,4,6,12,7,5,4,1,0,0,0,1,1,3,wom 1,1,5,1,0,0,0,0,2
6,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,4,6,12,7,5,4,1,0,0,0,1,1,3,wom 2,1,5,1,0,0,0,0,4
6,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,4,6,12,7,5,4,1,0,0,0,1,1,3,wom 3,1,5,1,0,0,0,0,5
6,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,4,6,12,7,5,4,1,0,0,0,1,1,3,man 1,1,5,1,0,0,0,0,0
6,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,4,6,12,7,6,4,1,0,0,0,1,1,3,man 2,1,5,1,0,0,0,0,1
6,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,4,6,12,7,5,4,1,0,0,0,1,1,3,man 3,1,5,1,0,0,0,0,3
7,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),9,Other,4,Asian,1,No familiarity,4,2,1,7,2,2,2,1,1,1,1,1,1,4,side by side,2,0,0,0,1,1,0,6
7,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),9,Other,4,Asian,1,No familiarity,4,2,1,7,5,2,2,1,1,1,1,1,1,3,wom 1,1,3,1,0,1,1,0,5
7,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),9,Other,4,Asian,1,No familiarity,4,2,1,7,7,2,2,1,1,1,1,1,1,3,wom 2,1,5,1,0,1,1,0,2
7,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),9,Other,4,Asian,1,No familiarity,4,2,1,7,7,4,4,1,1,1,1,1,1,3,wom 3,1,5,1,0,1,1,0,4
7,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),9,Other,4,Asian,1,No familiarity,4,2,1,7,6,2,2,1,1,1,1,1,1,3,man 1,1,4,1,0,1,1,0,1
7,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),9,Other,4,Asian,1,No familiarity,4,2,1,7,7,3,3,1,1,1,1,1,1,3,man 2,1,5,1,0,1,1,0,3
7,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),9,Other,4,Asian,1,No familiarity,4,2,1,7,5,2,2,1,1,1,1,1,1,3,man 3,1,3,1,0,1,1,0,0
8,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",8,Other,2,Beginner,4,5,2,11,2,6,4,0,0,0,0,0,0,1,side by side,2,0,0,1,0,0,0,6
8,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",8,Other,2,Beginner,4,5,2,11,7,3,2,0,0,0,0,0,0,1,wom 1,1,5,1,1,0,0,0,5
8,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",8,Other,2,Beginner,4,5,2,11,7,3,2,0,0,0,0,0,0,1,wom 2,1,5,1,1,0,0,0,4
8,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",8,Other,2,Beginner,4,5,2,11,7,8,5,0,0,0,0,0,0,1,wom 3,1,5,1,1,0,0,0,3
8,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",8,Other,2,Beginner,4,5,2,11,6,3,2,0,0,0,0,0,0,1,man 1,1,4,1,1,0,0,0,1
8,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",8,Other,2,Beginner,4,5,2,11,7,6,4,0,0,0,0,0,0,1,man 2,1,5,1,1,0,0,0,0
8,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",8,Other,2,Beginner,4,5,2,11,7,3,2,0,0,0,0,0,0,1,man 3,1,5,1,1,0,0,0,2
9,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,3,4,11,2,10,7,0,0,0,0,0,0,0,side by side,2,0,0,1,1,1,1,6
9,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,3,4,11,1,11,8,0,0,0,0,0,0,0,wom 1,1,0,0,1,1,1,1,3
9,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,3,4,11,2,11,8,0,0,0,0,0,0,0,wom 2,1,1,0,1,0,0,0,0
9,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,3,4,11,1,10,8,0,0,0,0,0,0,0,wom 3,1,0,0,1,1,1,1,1
9,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,3,4,11,2,11,8,0,0,0,0,0,0,0,man 1,1,1,0,1,1,1,1,2
9,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,3,4,11,3,10,7,0,0,0,0,0,0,0,man 2,1,2,0,1,1,1,1,5
9,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,3,4,11,3,11,8,0,0,0,0,0,0,0,man 3,1,1,1,1,1,1,1,4
10,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,4,4,4,12,2,11,8,1,0,0,0,1,1,1,side by side,2,0,0,1,1,1,0,6
10,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,4,4,4,12,7,7,4,1,0,0,0,1,1,0,wom 1,1,5,1,1,1,1,1,2
10,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,4,4,4,12,7,10,7,1,0,0,0,1,1,0,wom 2,1,5,1,1,1,1,0,0
10,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,4,4,4,12,6,9,6,1,0,0,0,1,1,0,wom 3,1,5,0,1,1,1,1,4
10,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,4,4,4,12,7,10,7,1,0,0,0,1,1,0,man 1,1,5,1,1,1,1,0,1
10,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,4,4,4,12,7,11,8,1,0,0,0,1,1,0,man 2,1,5,1,1,1,1,1,3
10,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,4,4,4,12,6,10,7,1,0,0,0,1,1,0,man 3,1,5,0,1,1,1,1,5
11,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,3,1,7,2,5,4,0,0,0,0,0,0,2,side by side,2,0,0,0,0,0,0,6
11,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,3,1,7,6,6,5,0,0,0,0,0,0,2,wom 1,1,4,1,0,0,0,0,3
11,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,3,1,7,7,6,5,0,0,0,0,0,0,2,wom 2,1,5,1,0,1,1,0,1
11,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,3,1,7,7,6,5,0,0,0,0,0,0,1,wom 3,1,5,1,0,0,0,0,5
11,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,3,1,7,6,7,6,0,0,0,0,0,0,1,man 1,1,4,1,0,1,1,0,0
11,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,3,1,7,7,6,5,0,0,0,0,0,0,1,man 2,1,5,1,0,1,1,0,2
11,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,24,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,3,1,7,5,5,5,0,0,0,0,0,0,2,man 3,1,3,1,0,0,0,0,4
12,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,69,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,4,3,4,11,2,11,9,1,0,0,0,1,1,1,side by side,2,0,0,0,1,1,0,6
12,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,69,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,4,3,4,11,7,12,10,1,0,0,0,1,1,0,wom 1,1,5,1,0,1,1,0,2
12,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,69,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,4,3,4,11,7,10,8,1,0,0,0,1,1,1,wom 2,1,5,1,0,1,1,0,3
12,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,69,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,4,3,4,11,6,12,10,1,0,0,0,1,1,1,wom 3,1,5,0,0,1,1,0,1
12,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,69,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,4,3,4,11,6,10,8,1,0,0,0,1,1,0,man 1,1,4,1,0,1,1,0,4
12,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,69,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,4,3,4,11,7,14,12,1,0,0,0,1,1,0,man 2,1,5,1,0,1,1,0,5
12,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,69,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,4,3,4,11,6,10,9,1,0,0,0,1,1,2,man 3,1,5,0,0,1,1,0,0
13,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,6,6,5,17,2,4,4,1,0,0,0,1,1,4,side by side,2,0,0,0,1,0,1,6
13,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,6,6,5,17,6,6,6,1,0,0,0,1,1,3,wom 1,1,4,1,0,1,0,1,4
13,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,6,6,5,17,7,6,6,1,0,0,0,1,1,3,wom 2,1,5,1,0,1,0,1,3
13,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,6,6,5,17,7,6,6,1,0,0,0,1,1,3,wom 3,1,5,1,0,1,0,1,5
13,cp_explicit,0,1,0,0,0,0,0,0,0,0,0,0,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,6,6,5,17,6,7,6,1,0,0,0,1,1,3,man 1,1,4,1,1,1,0,1,1
