Pid,Vis_Type,cp,cp_explicit,eli5,lime,shap,forceshap,anchors,interactive,interactive_lower_bias_percep,interactive_higher_bias_percep,interactive_fair,initial_visualizations,Age,Age_Below_37,Gender,Education_Num,Education,Income_Num,Income,Race/Ethnicity_Num,Race/Ethnicity,Familiarity_Num,Familiarity,I_understand_model_decisions,I_understand_model_output,I_recommend_other_people,qualitative_model_perception,comprehension,trust,likert only trust,discriminate Age,discriminate Hours per week,discriminate Occupation,discriminate Education,discriminate Sex,discriminatory,bias operational,person,correct output,correct pushing,correct power,computers can make human decisions,this model will or shouldnt give me a loan,this model will give me a loan,this model shouldnt give me a loan,order seen
1,eli5,0,0,1,0,0,0,0,0,0,0,0,1,20,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,3,Intermediate,4,4,3,11,7,4,4,1,1,1,1,1,1,2,man 2,1,5,1,0,0,0,0,5
1,eli5,0,0,1,0,0,0,0,0,0,0,0,1,20,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,3,Intermediate,4,4,3,11,7,4,4,1,1,1,1,1,1,2,man 3,1,5,1,0,1,1,0,0
2,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,2,Beginner,2,5,3,10,2,7,6,0,0,0,0,1,1,3,side by side,2,0,0,1,1,1,0,6
2,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,2,Beginner,2,5,3,10,7,9,8,0,0,0,0,1,1,3,wom 1,1,5,1,1,1,1,0,0
2,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,2,Beginner,2,5,3,10,6,5,4,0,0,0,0,1,1,3,wom 2,0,5,1,1,1,1,0,4
2,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,2,Beginner,2,5,3,10,7,9,7,0,0,0,0,1,1,2,wom 3,1,5,1,1,1,1,0,1
2,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,2,Beginner,2,5,3,10,6,9,8,0,0,0,0,1,1,3,man 1,0,5,1,1,1,1,0,2
2,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,2,Beginner,2,5,3,10,7,8,6,0,0,0,0,1,1,2,man 2,1,5,1,1,1,0,1,3
2,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",3,Hispanic/Latinx,2,Beginner,2,5,3,10,7,3,2,0,0,0,0,1,1,2,man 3,1,5,1,1,1,1,0,5
3,eli5,0,0,1,0,0,0,0,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,2,3,3,0,0,0,0,1,1,4,side by side,2,0,0,0,0,0,0,6
3,eli5,0,0,1,0,0,0,0,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,5,3,3,0,0,0,0,1,1,3,wom 1,1,4,0,0,0,0,0,3
3,eli5,0,0,1,0,0,0,0,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,6,3,3,0,0,0,0,1,1,3,wom 2,1,5,0,0,0,0,0,1
3,eli5,0,0,1,0,0,0,0,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,6,4,4,0,0,0,0,1,1,3,wom 3,1,4,1,0,0,0,0,4
3,eli5,0,0,1,0,0,0,0,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,4,4,4,0,0,0,0,1,1,3,man 1,0,4,0,0,0,0,0,0
3,eli5,0,0,1,0,0,0,0,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,7,3,3,0,0,0,0,1,1,3,man 2,1,5,1,0,0,0,0,5
3,eli5,0,0,1,0,0,0,0,0,0,0,0,1,43,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,4,3,3,0,0,0,0,1,1,3,man 3,1,3,0,0,0,0,0,2
4,eli5,0,0,1,0,0,0,0,0,0,0,0,1,54,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,3,4,3,10,2,5,5,1,0,0,1,1,1,4,side by side,2,0,0,0,0,0,0,6
4,eli5,0,0,1,0,0,0,0,0,0,0,0,1,54,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,3,4,3,10,6,4,4,1,0,0,1,1,1,3,wom 1,1,4,1,0,0,0,0,1
4,eli5,0,0,1,0,0,0,0,0,0,0,0,1,54,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,3,4,3,10,7,6,6,1,0,0,1,1,1,3,wom 2,1,5,1,0,0,0,0,2
4,eli5,0,0,1,0,0,0,0,0,0,0,0,1,54,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,3,4,3,10,7,5,5,1,0,0,1,1,1,3,wom 3,1,5,1,0,0,0,0,5
4,eli5,0,0,1,0,0,0,0,0,0,0,0,1,54,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,3,4,3,10,7,3,3,1,0,0,1,1,1,3,man 1,1,5,1,0,0,0,0,4
4,eli5,0,0,1,0,0,0,0,0,0,0,0,1,54,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,3,4,3,10,7,8,7,1,0,0,1,1,1,3,man 2,1,5,1,0,0,0,0,0
4,eli5,0,0,1,0,0,0,0,0,0,0,0,1,54,0,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,3,4,3,10,6,3,3,1,0,0,1,1,1,3,man 3,1,4,1,0,0,0,0,3
5,eli5,0,0,1,0,0,0,0,0,0,0,0,1,45,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,6,18,2,4,4,0,0,0,0,1,1,4,side by side,2,0,0,0,1,1,1,6
5,eli5,0,0,1,0,0,0,0,0,0,0,0,1,45,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,6,18,3,9,6,0,0,0,0,1,1,0,wom 1,1,2,0,1,1,0,1,0
5,eli5,0,0,1,0,0,0,0,0,0,0,0,1,45,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,6,18,6,7,4,0,0,0,0,1,1,0,wom 2,1,5,0,1,1,1,0,5
5,eli5,0,0,1,0,0,0,0,0,0,0,0,1,45,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,6,18,7,7,4,0,0,0,0,1,1,0,wom 3,1,5,1,1,1,1,1,1
5,eli5,0,0,1,0,0,0,0,0,0,0,0,1,45,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,6,18,6,7,4,0,0,0,0,1,1,0,man 1,1,5,0,1,1,1,1,3
5,eli5,0,0,1,0,0,0,0,0,0,0,0,1,45,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,6,18,7,9,6,0,0,0,0,1,1,0,man 2,1,5,1,1,1,0,1,2
5,eli5,0,0,1,0,0,0,0,0,0,0,0,1,45,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,6,18,6,7,4,0,0,0,0,1,1,0,man 3,1,5,0,1,1,1,1,4
6,eli5,0,0,1,0,0,0,0,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",1,White,1,No familiarity,4,4,5,13,2,2,2,1,1,1,1,1,1,4,side by side,2,0,0,0,0,0,0,6
6,eli5,0,0,1,0,0,0,0,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",1,White,1,No familiarity,4,4,5,13,6,2,2,1,1,1,1,1,1,3,wom 1,1,4,1,0,0,0,0,3
6,eli5,0,0,1,0,0,0,0,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",1,White,1,No familiarity,4,4,5,13,7,2,2,1,1,1,1,1,1,3,wom 2,1,5,1,0,0,0,0,4
6,eli5,0,0,1,0,0,0,0,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",1,White,1,No familiarity,4,4,5,13,6,2,2,1,1,1,1,1,1,3,wom 3,1,4,1,0,0,0,0,5
6,eli5,0,0,1,0,0,0,0,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",1,White,1,No familiarity,4,4,5,13,6,2,2,1,1,1,1,1,1,3,man 1,1,4,1,0,1,1,0,0
6,eli5,0,0,1,0,0,0,0,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",1,White,1,No familiarity,4,4,5,13,7,2,2,1,1,1,1,1,1,3,man 2,1,5,1,0,0,0,0,2
6,eli5,0,0,1,0,0,0,0,0,0,0,0,1,44,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",1,White,1,No familiarity,4,4,5,13,5,2,2,1,1,1,1,1,1,3,man 3,1,3,1,0,0,0,0,1
7,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,6,6,3,15,2,5,4,1,1,1,1,1,1,4,side by side,2,0,0,1,0,0,0,6
7,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,6,6,3,15,7,7,6,1,1,1,1,1,1,3,wom 1,1,5,1,1,1,1,0,0
7,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,6,6,3,15,7,7,6,1,1,1,1,1,1,3,wom 2,1,5,1,1,1,1,0,1
7,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,6,6,3,15,6,7,6,1,1,1,1,1,1,3,wom 3,1,4,1,1,1,1,0,2
7,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,6,6,3,15,7,6,5,1,1,1,1,1,1,3,man 1,1,5,1,1,1,1,0,3
7,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,6,6,3,15,7,5,4,1,1,1,1,1,1,3,man 2,1,5,1,1,1,1,0,5
7,eli5,0,0,1,0,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,3,Intermediate,6,6,3,15,7,5,4,1,1,1,1,1,1,3,man 3,1,5,1,1,1,1,0,4
8,eli5,0,0,1,0,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,6,3,13,2,12,9,1,0,0,0,1,1,3,side by side,2,0,0,1,1,1,0,6
8,eli5,0,0,1,0,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,6,3,13,6,11,8,1,0,0,0,1,1,2,wom 1,1,4,1,1,1,1,0,5
8,eli5,0,0,1,0,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,6,3,13,7,10,7,1,0,0,0,1,1,2,wom 2,1,5,1,1,1,1,0,1
8,eli5,0,0,1,0,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,6,3,13,7,11,8,1,0,0,0,1,1,2,wom 3,1,5,1,1,1,1,0,2
8,eli5,0,0,1,0,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,6,3,13,7,10,7,1,0,0,0,1,1,2,man 1,1,5,1,1,1,1,0,0
8,eli5,0,0,1,0,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,6,3,13,6,11,8,1,0,0,0,1,1,2,man 2,1,4,1,1,1,1,0,4
8,eli5,0,0,1,0,0,0,0,0,0,0,0,1,22,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,6,3,13,7,11,8,1,0,0,0,1,1,2,man 3,1,5,1,1,1,1,0,3
9,eli5,0,0,1,0,0,0,0,0,0,0,0,1,27,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,4,1,9,2,5,4,1,1,0,1,1,1,4,side by side,2,0,0,1,0,0,0,6
9,eli5,0,0,1,0,0,0,0,0,0,0,0,1,27,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,4,1,9,7,5,4,1,1,0,1,1,1,3,wom 1,1,5,1,1,1,0,1,2
9,eli5,0,0,1,0,0,0,0,0,0,0,0,1,27,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,4,1,9,7,5,4,1,1,0,1,1,1,3,wom 2,1,5,1,1,1,1,0,1
9,eli5,0,0,1,0,0,0,0,0,0,0,0,1,27,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,4,1,9,7,5,4,1,1,0,1,1,1,3,wom 3,1,5,1,1,1,0,1,0
9,eli5,0,0,1,0,0,0,0,0,0,0,0,1,27,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,4,1,9,7,5,4,1,1,0,1,1,1,3,man 1,1,5,1,1,0,0,0,5
9,eli5,0,0,1,0,0,0,0,0,0,0,0,1,27,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,4,1,9,7,5,4,1,1,0,1,1,1,3,man 2,1,5,1,1,1,1,0,4
9,eli5,0,0,1,0,0,0,0,0,0,0,0,1,27,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,4,4,1,9,6,5,4,1,1,0,1,1,1,3,man 3,1,4,1,1,1,1,0,3
10,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,3,Intermediate,3,5,5,13,2,3,3,0,0,0,0,1,1,4,side by side,2,0,0,0,1,0,1,6
10,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,3,Intermediate,3,5,5,13,6,5,3,0,0,0,0,1,1,3,wom 1,1,4,1,1,1,1,0,4
10,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,3,Intermediate,3,5,5,13,7,9,7,0,0,0,0,1,1,2,wom 2,1,5,1,1,1,1,0,1
10,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,3,Intermediate,3,5,5,13,7,11,8,0,0,0,0,1,1,2,wom 3,1,5,1,1,1,1,0,0
10,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,3,Intermediate,3,5,5,13,6,10,7,0,0,0,0,1,1,1,man 1,1,4,1,1,1,1,0,3
10,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,3,Intermediate,3,5,5,13,7,11,8,0,0,0,0,1,1,0,man 2,1,5,1,1,1,1,0,2
10,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Woman/Female (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",1,White,3,Intermediate,3,5,5,13,4,4,4,0,0,0,0,1,1,3,man 3,0,3,1,0,1,1,0,5
11,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,5,5,5,15,2,2,2,1,0,0,0,1,1,4,side by side,2,0,0,0,1,0,1,6
11,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,5,5,5,15,7,2,2,1,0,0,0,1,1,3,wom 1,1,5,1,0,1,0,1,2
11,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,5,5,5,15,7,4,4,1,0,0,0,1,1,3,wom 2,1,5,1,0,1,0,1,3
11,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,5,5,5,15,7,11,8,1,0,0,0,1,1,2,wom 3,1,5,1,1,1,0,1,0
11,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,5,5,5,15,7,2,2,1,0,0,0,1,1,3,man 1,1,5,1,0,1,0,1,4
11,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,5,5,5,15,7,4,4,1,0,0,0,1,1,3,man 2,1,5,1,0,1,0,1,5
11,eli5,0,0,1,0,0,0,0,0,0,0,0,1,31,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,5,5,5,15,7,10,8,1,0,0,0,1,1,2,man 3,1,5,1,0,1,0,1,1
12,eli5,0,0,1,0,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,4,Expert,4,3,4,11,1,7,6,0,0,1,0,0,1,1,side by side,1,0,0,1,1,1,1,6
12,eli5,0,0,1,0,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,4,Expert,4,3,4,11,2,11,9,0,0,1,0,0,1,1,wom 1,1,1,0,1,1,1,1,1
12,eli5,0,0,1,0,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,4,Expert,4,3,4,11,1,7,5,0,0,1,0,0,1,1,wom 2,1,0,0,1,1,1,1,2
12,eli5,0,0,1,0,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,4,Expert,4,3,4,11,2,6,4,0,0,1,0,0,1,1,wom 3,1,1,0,1,1,1,1,3
12,eli5,0,0,1,0,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,4,Expert,4,3,4,11,1,7,5,0,0,1,0,0,1,1,man 1,1,0,0,0,1,1,0,5
12,eli5,0,0,1,0,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,4,Expert,4,3,4,11,0,6,5,0,0,1,0,0,1,2,man 2,0,0,0,1,1,1,1,4
12,eli5,0,0,1,0,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,4,Expert,4,3,4,11,2,11,8,0,0,1,0,0,1,1,man 3,0,2,0,1,1,1,0,0
13,eli5,0,0,1,0,0,0,0,0,0,0,0,1,48,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,6,3,14,2,10,8,0,0,0,0,1,1,2,side by side,2,0,0,1,1,1,0,6
13,eli5,0,0,1,0,0,0,0,0,0,0,0,1,48,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,6,3,14,5,5,2,0,0,0,0,1,1,1,wom 1,1,4,0,1,0,0,0,3
13,eli5,0,0,1,0,0,0,0,0,0,0,0,1,48,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,6,3,14,6,6,3,0,0,0,0,1,1,0,wom 2,1,5,0,1,1,1,1,1
13,eli5,0,0,1,0,0,0,0,0,0,0,0,1,48,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,6,3,14,7,11,8,0,0,0,0,1,1,0,wom 3,1,5,1,1,1,1,0,0
13,eli5,0,0,1,0,0,0,0,0,0,0,0,1,48,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,6,3,14,5,6,3,0,0,0,0,1,1,0,man 1,1,4,0,1,0,0,0,2
13,eli5,0,0,1,0,0,0,0,0,0,0,0,1,48,0,Man/Male (Cis or Trans),6,Master's degree,2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,5,6,3,14,7,12,10,0,0,0,0,1,1,0,man 2,1,5,1,1,1,1,1,5
